 ,Label,BX,BY,Width,Height
172,1507_1503_20180317_125351.bmp,902,714,1,1
173,1507_1503_20180317_130851.bmp,902,720,1,1
174,1507_1503_20180317_132351.bmp,901,725,1,1
175,1507_1503_20180317_133851.bmp,901,731,1,1
176,1507_1503_20180317_135351.bmp,902,736,1,1
177,1507_1503_20180317_140851.bmp,904,741,1,1
178,1507_1503_20180317_142351.bmp,904,746,1,1
179,1507_1503_20180317_143851.bmp,902,751,1,1
180,1507_1503_20180317_145351.bmp,900,758,1,1
181,1507_1503_20180317_150851.bmp,902,762,1,1
182,1507_1503_20180317_152351.bmp,902,768,1,1
183,1507_1503_20180317_153851.bmp,903,774,1,1
184,1507_1503_20180317_155351.bmp,902,779,1,1
185,1507_1503_20180317_160851.bmp,901,785,1,1
186,1507_1503_20180317_162351.bmp,901,791,1,1
187,1507_1503_20180317_163851.bmp,902,796,1,1
188,1507_1503_20180317_165351.bmp,902,802,1,1
189,1507_1503_20180317_170851.bmp,902,808,1,1
190,1507_1503_20180317_172351.bmp,902,814,1,1
191,1507_1503_20180317_173851.bmp,901,819,1,1
192,1507_1503_20180317_175351.bmp,900,825,1,1
193,1507_1503_20180317_180851.bmp,900,831,1,1
194,1507_1503_20180317_182351.bmp,902,836,1,1
195,1507_1503_20180317_183851.bmp,902,841,1,1
196,1507_1503_20180317_185351.bmp,903,846,1,1
197,1507_1503_20180317_190851.bmp,902,853,1,1
198,1507_1503_20180317_192351.bmp,901,858,1,1
199,1507_1503_20180317_193851.bmp,900,863,1,1
200,1507_1503_20180317_195351.bmp,901,870,1,1
201,1507_1503_20180317_200851.bmp,902,877,1,1
202,1507_1503_20180317_202351.bmp,904,882,1,1
203,1507_1503_20180317_203851.bmp,905,888,1,1
204,1507_1503_20180317_205351.bmp,905,893,1,1
205,1507_1503_20180317_210851.bmp,904,899,1,1
206,1507_1503_20180317_212351.bmp,903,905,1,1
207,1507_1503_20180317_213851.bmp,904,911,1,1
208,1507_1503_20180317_215351.bmp,906,917,1,1
209,1507_1503_20180317_220851.bmp,908,922,1,1
210,1507_1503_20180317_222351.bmp,908,928,1,1
211,1507_1503_20180317_223851.bmp,908,934,1,1
212,1507_1503_20180317_225351.bmp,908,940,1,1
213,1507_1503_20180317_230851.bmp,909,946,1,1
214,1507_1503_20180317_232351.bmp,911,951,1,1
215,1507_1503_20180317_233851.bmp,911,959,1,1
216,1507_1503_20180317_235351.bmp,910,964,1,1
217,1507_1503_20180318_000851.bmp,911,970,1,1
